482,5951,1
482,140,1
5005,1392,1
5005,970,1
5005,299,1
5005,1566,1
5005,20,1
1833,3720,1
5009,1399,1
1833,68,1
1833,4,1
5009,2017,1
5009,2324,1
5009,1989,1
5009,1681,1
5009,3993,1
2074,103,1
2074,2052,1
3658,1481,1
689,814,1
1833,6224,1
1833,63,1
1833,1069,1
1833,6222,1
2246,1357,1
2145,24,1
2145,2110,1
2145,1150,1
1833,19,1
1833,1596,1
1833,54,1
1833,91,1
770,65,1
770,2826,1
770,4441,1
1833,6220,1
1833,4175,1
1081,24,1
2473,132,1
2473,1228,1
1233,5385,1
1233,3206,1
1233,132,1
1233,2629,1
3720,3174,1
3720,1057,1
3720,123,1
3720,2733,1
3720,26,1
3720,1149,1
3720,1969,1
3720,22,1
3720,5648,1
3720,4093,1
3720,6616,1
3720,1072,1
3720,10,1
3720,2228,1
3720,1439,1
3720,674,1
3720,2155,1
1233,5386,1
1233,6263,1
3178,669,1
493,2881,1
509,1153,1
113,1063,1
509,2452,1
509,34,1
1950,132,1
1950,2635,1
1950,810,1
1950,1,1
402,132,1
996,2827,1
996,4734,1
996,978,1
996,4685,1
996,3262,1
996,1708,1
402,5696,1
402,5699,1
402,967,1
402,624,1
1950,2286,1
474,24,1
474,1481,1
474,624,1
4321,516,1
4321,507,1
4321,85,1
4321,1027,1
1950,390,1
1950,123,1
509,18,1
1950,1149,1
113,2324,1
113,2394,1
1088,1980,1
509,1245,1
509,1876,1
509,2394,1
509,53,1
509,4459,1
509,43,1
509,92,1
509,65,1
509,688,1
1088,669,1
1088,3988,1
3720,55,1
3720,6154,1
3720,1771,1
3720,1148,1
3720,2394,1
3720,1267,1
3720,2798,1
3720,2200,1
3720,2458,1
3720,27,1
3720,83,1
3720,1321,1
1088,4734,1
509,1301,1
113,2195,1
509,1215,1
509,57,1
113,2733,1
493,3205,1
493,129,1
493,4441,1
493,5927,1
493,3634,1
3178,5561,1
493,2600,1
493,2148,1
493,4870,1
493,236,1
3178,3600,1
3178,1019,1
3178,2228,1
3178,58,1
3178,4521,1
3720,29,1
3720,6534,1
3720,798,1
509,387,1
509,4909,1
509,24,1
509,331,1
509,4907,1
509,82,1
509,108,1
3720,2017,1
1950,254,1
113,2273,1
3078,2520,1
3078,4382,1
265,4175,1
265,3156,1
1236,2324,1
1236,97,1
1236,65,1
1236,824,1
1236,112,1
1024,54,1
1024,140,1
3044,1969,1
227,4728,1
3044,30,1
3044,5608,1
3448,3068,1
3448,2827,1
2185,2007,1
2185,8,1
2185,5711,1
2185,1128,1
227,34,1
227,30,1
1024,19,1
227,2200,1
1024,3261,1
227,7,1
3078,8,1
4887,1128,1
738,274,1
738,132,1
738,271,1
738,6534,1
1423,1377,1
738,5824,1
738,1989,1
738,2062,1
738,1340,1
738,5825,1
1423,954,1
1423,6208,1
1423,1495,1
1423,1295,1
967,2076,1
967,3331,1
3044,5433,1
4887,22,1
1024,830,1
1024,3372,1
1024,1321,1
1024,82,1
1024,132,1
1024,2917,1
1024,1492,1
4887,1147,1
996,6320,1
227,5,1
2705,5220,1
2705,143,1
509,4175,1
509,3786,1
509,1128,1
509,2197,1
509,106,1
509,2228,1
509,5086,1
509,2827,1
509,67,1
509,1989,1
509,498,1
3497,5751,1
509,407,1
509,648,1
509,262,1
509,859,1
509,676,1
3497,4177,1
3497,3588,1
3497,27,1
3497,503,1
83,4734,1
996,104,1
2705,2017,1
227,59,1
83,2118,1
83,1708,1
824,2881,1
824,132,1
1024,36,1
37,1132,1
37,5710,1
83,3187,1
2705,132,1
2705,2155,1
2705,30,1
2705,1989,1
134,791,1
134,5942,1
134,132,1
134,2522,1
134,104,1
134,2007,1
134,1335,1
134,4177,1
134,1149,1
83,1353,1
83,2827,1
83,6043,1
83,1798,1
5005,5825,1
3720,2197,1
1088,27,1
1731,6319,1
1731,50,1
1731,5696,1
529,2805,1
529,1345,1
529,132,1
1656,1035,1
2221,1652,1
1707,5947,1
1707,1706,1
1707,103,1
1707,6208,1
1231,2273,1
1231,1574,1
1231,2324,1
2221,1013,1
2221,104,1
2221,64,1
1707,1149,1
2221,1996,1
2221,2987,1
2221,1729,1
2221,1015,1
2221,2805,1
2221,6534,1
1731,6456,1
2221,1723,1
1731,132,1
1731,842,1
2221,22,1
263,4734,1
263,794,1
263,132,1
263,2481,1
263,86,1
0,2533,1
1656,515,1
1731,135,1
2399,2535,1
2399,4441,1
2399,24,1
2399,3,1
2399,25,1
1731,1481,1
1731,6458,1
1731,272,1
1731,6457,1
1656,972,1
2221,143,1
2221,1011,1
1707,24,1
4961,6413,1
4961,6114,1
4961,2884,1
4961,6484,1
4961,846,1
4961,4722,1
4961,808,1
4961,4972,1
4961,2987,1
4961,6273,1
4961,66,1
4961,2710,1
4961,1002,1
4961,1796,1
4961,83,1
4961,6111,1
4961,4334,1
2592,2947,1
2592,318,1
2592,2826,1
1081,4521,1
326,24,1
326,517,1
326,4380,1
2473,2195,1
4961,103,1
2221,24,1
4961,5025,1
2592,27,1
1707,30,1
1270,69,1
1270,1149,1
1270,53,1
1270,65,1
1270,43,1
1270,1481,1
1270,624,1
1270,2394,1
1270,140,1
1270,132,1
1707,27,1
1270,4288,1
1270,2949,1
1270,55,1
1270,870,1
1270,717,1
1270,85,1
729,6535,1
729,271,1
1707,4177,1
827,132,1
827,5720,1
827,835,1
4961,2280,1
4961,5637,1
3720,1912,1
1396,54,1
4076,97,1
184,4093,1
184,4911,1
184,2752,1
955,945,1
955,83,1
955,4628,1
1752,4181,1
1752,132,1
1752,2524,1
1173,4539,1
1173,1215,1
1173,676,1
1173,2800,1
1173,2644,1
1173,1708,1
5023,45,1
5023,24,1
5023,120,1
3258,6535,1
1396,930,1
1396,2777,1
1396,5264,1
1396,4972,1
3258,1652,1
3258,10,1
184,859,1
3258,132,1
184,273,1
184,92,1
1088,1998,1
1088,4569,1
1088,2394,1
1088,64,1
1088,3074,1
4078,1,1
199,55,1
4078,8,1
2074,718,1
1135,1345,1
1135,2805,1
1135,132,1
1135,138,1
827,4175,1
827,1920,1
827,3604,1
1515,1149,1
1515,22,1
1515,20,1
3118,5433,1
3118,5713,1
1173,642,1
5023,515,1
5023,2881,1
184,83,1
1396,642,1
3258,2733,1
3258,2091,1
2074,2448,1
2074,5612,1
4076,878,1
4076,50,1
4076,5936,1
2131,1392,1
1173,1267,1
1173,4926,1
1173,2794,1
1173,969,1
1173,104,1
2131,5635,1
2131,5634,1
2131,132,1
2131,3897,1
2131,53,1
4076,2200,1
2131,2535,1
2131,5605,1
2076,1786,1
2076,5598,1
2076,1941,1
2076,177,1
2076,1807,1
2076,176,1
1192,6208,1
3258,1411,1
1192,4521,1
3737,53,1
3258,2155,1
3258,30,1
417,2914,1
417,355,1
417,409,1
417,2017,1
1173,4502,1
1173,714,1
2399,132,1
1173,875,1
4076,1027,1
4076,82,1
4076,132,1
4076,55,1
754,706,1
754,872,1
2022,3922,1
2022,2440,1
2022,3226,1
2022,4843,1
2022,3976,1
2022,6061,1
2022,870,1
3737,54,1
3737,132,1
3737,1128,1
738,2732,1
5005,340,1
2054,124,1
2219,3461,1
2219,4441,1
2219,3097,1
2219,666,1
2219,3093,1
2054,2530,1
2054,1102,1
2054,103,1
2054,2733,1
943,7,1
1656,2324,1
3506,3987,1
3558,140,1
3558,1713,1
3558,2635,1
3558,1687,1
3558,6229,1
3558,2324,1
3558,390,1
600,5385,1
600,5387,1
600,2324,1
600,331,1
3558,4416,1
1656,621,1
5015,132,1
5015,1508,1
4872,2298,1
4872,1013,1
4872,119,1
4872,1794,1
4872,773,1
4872,24,1
897,2007,1
897,2680,1
897,6373,1
897,826,1
897,2679,1
897,806,1
897,2440,1
897,1035,1
897,3975,1
4872,5078,1
4872,1014,1
4872,4766,1
1656,4175,1
465,2681,1
465,86,1
465,2451,1
465,6114,1
465,5696,1
5015,3546,1
600,5386,1
1548,5260,1
1548,20,1
790,24,1
80,624,1
80,515,1
80,1457,1
80,688,1
80,1508,1
80,687,1
80,2017,1
80,1989,1
766,871,1
2149,1149,1
454,5,1
454,5649,1
628,20,1
3506,83,1
3506,808,1
3506,64,1
1100,2324,1
1100,2155,1
628,2016,1
628,735,1
628,1301,1
628,1931,1
628,1565,1
1360,2,1
3908,2005,1
80,464,1
4872,6077,1
80,2195,1
3730,2638,1
790,5612,1
790,30,1
145,132,1
145,24,1
3506,8,1
3558,1244,1
3558,2732,1
3558,135,1
959,4175,1
959,132,1
959,22,1
1833,817,1
1833,808,1
3506,55,1
3506,1196,1
766,24,1
3506,65,1
2149,53,1
2149,30,1
2149,143,1
2149,5,1
2149,132,1
2149,1652,1
3730,983,1
3730,97,1
80,507,1
4872,2175,1
4872,4909,1
4872,2088,1
51,53,1
51,3811,1
51,2440,1
51,2827,1
51,3469,1
1980,4175,1
1980,27,1
1980,2324,1
3658,1031,1
3658,2556,1
4078,2200,1
3362,859,1
3362,140,1
3362,2481,1
3362,1310,1
3362,4401,1
1992,11,1
1992,3301,1
1992,808,1
3241,30,1
3241,4569,1
3241,6484,1
3241,340,1
3241,132,1
3241,6,1
51,6320,1
3241,1501,1
1980,6265,1
535,5701,1
474,6576,1
474,5701,1
474,274,1
5016,1149,1
5016,3996,1
5016,750,1
5016,39,1
5016,743,1
289,2223,1
1980,2155,1
289,2708,1
890,808,1
890,1,1
496,638,1
1980,132,1
1959,4441,1
51,48,1
1959,103,1
1959,53,1
1959,86,1
1959,1128,1
1959,1139,1
1959,2,1
535,4264,1
535,2327,1
51,3806,1
3908,5761,1
3241,5876,1
2379,5351,1
897,5824,1
465,2678,1
2818,30,1
2818,5663,1
2818,132,1
2241,53,1
2241,1335,1
2241,6111,1
2241,301,1
2241,3250,1
2241,3088,1
2241,2302,1
2241,2600,1
2241,132,1
2241,5942,1
2241,85,1
2241,2300,1
2241,1585,1
465,6206,1
465,5961,1
465,2436,1
897,6111,1
465,132,1
4872,2171,1
4872,3648,1
897,4139,1
3241,4734,1
897,24,1
897,688,1
2379,3569,1
2379,143,1
2379,1428,1
3362,132,1
1386,132,1
1386,4025,1
897,4633,1
897,5168,1
897,1993,1
897,53,1
897,132,1
897,4907,1
897,2062,1
897,295,1
897,1215,1
897,2732,1
897,2155,1
4936,6316,1
897,1149,1
897,4497,1
897,624,1
897,1794,1
897,1340,1
897,1301,1
897,4569,1
4936,6323,1
3908,1027,1
3908,721,1
1360,3083,1
83,2221,1
83,124,1
83,4177,1
83,50,1
83,1478,1
83,5433,1
83,274,1
83,2949,1
943,2028,1
943,67,1
943,6,1
83,1447,1
83,3319,1
83,621,1
1577,1481,1
83,82,1
2878,369,1
551,4025,1
83,2394,1
551,2534,1
83,2638,1
1577,2453,1
2760,274,1
2760,83,1
2760,242,1
2760,86,1
2760,2394,1
2760,1128,1
2760,273,1
2760,271,1
843,132,1
843,135,1
2816,4012,1
2816,140,1
2816,5123,1
2816,2826,1
1577,3187,1
1577,4458,1
766,2,1
83,272,1
1022,3724,1
551,2123,1
83,1480,1
766,1048,1
766,1250,1
766,30,1
252,30,1
252,26,1
7,1149,1
448,791,1
448,4244,1
7,70,1
7,2324,1
7,67,1
7,5,1
425,5719,1
425,2672,1
425,5697,1
83,64,1
7,82,1
7,1,1
7,53,1
7,2732,1
7,7,1
7,624,1
7,808,1
661,3510,1
661,6374,1
661,65,1
661,3923,1
661,4503,1
661,55,1
661,4348,1
661,1785,1
661,6375,1
661,6376,1
661,2598,1
425,3243,1
425,1369,1
425,1991,1
425,115,1
7,55,1
496,2324,1
1022,2155,1
1903,2680,1
30,2312,1
545,737,1
545,66,1
4950,4643,1
4950,1969,1
4950,2394,1
4950,132,1
545,2167,1
2699,1147,1
2699,2324,1
545,1380,1
545,143,1
545,2256,1
545,53,1
545,1678,1
545,2017,1
32,642,1
32,2324,1
32,1103,1
2952,64,1
3538,687,1
3538,1128,1
4948,273,1
4948,1481,1
2952,2324,1
32,2949,1
2952,2284,1
32,5710,1
1360,2197,1
1360,4175,1
1360,24,1
1360,1149,1
1520,745,1
1520,1147,1
1520,6223,1
1520,693,1
30,5824,1
404,1244,1
404,49,1
404,24,1
404,64,1
833,8,1
833,2312,1
833,1574,1
833,53,1
833,49,1
833,951,1
833,123,1
834,135,1
834,132,1
834,30,1
32,1574,1
1577,27,1
3538,132,1
2952,1090,1
3538,53,1
3538,650,1
766,27,1
766,4175,1
943,24,1
1577,1815,1
1022,4175,1
1022,30,1
1022,24,1
1022,22,1
1178,2679,1
1178,3146,1
1178,5761,1
1178,1481,1
1178,1759,1
1178,6381,1
1178,2110,1
1903,1286,1
1903,236,1
1903,1652,1
1903,3380,1
1903,49,1
1903,243,1
1903,279,1
1903,1420,1
2526,1065,1
2952,24,1
2526,5721,1
2526,5433,1
398,5411,1
398,136,1
398,2816,1
398,1818,1
398,132,1
1109,1406,1
1520,4003,1
3538,6,1
3538,2732,1
407,253,1
35,4734,1
407,407,1
407,4380,1
972,30,1
520,2732,1
520,1244,1
520,3036,1
520,2370,1
35,2197,1
35,104,1
35,132,1
3538,39,1
35,1481,1
64,1,1
64,4177,1
2526,5612,1
5016,687,1
1959,248,1
1959,5557,1
142,2827,1
4177,533,1
4177,1989,1
4177,6132,1
4177,182,1
4177,866,1
4177,181,1
4177,1820,1
4177,688,1
1720,103,1
1720,773,1
1720,5433,1
2659,715,1
2350,1301,1
2350,1266,1
2350,859,1
2350,67,1
2350,65,1
2350,132,1
2350,2675,1
2350,494,1
2920,4710,1
2920,132,1
2920,2353,1
2920,1708,1
4177,5313,1
2920,54,1
142,6262,1
1730,5216,1
1615,2378,1
1615,4618,1
1615,2375,1
1615,6353,1
1615,10,1
4177,808,1
1615,24,1
1615,132,1
1615,2286,1
1615,4906,1
1615,631,1
1615,22,1
1615,2497,1
62,1210,1
62,1380,1
1615,853,1
4177,872,1
3060,36,1
1888,22,1
1888,1920,1
1888,1149,1
1888,24,1
1888,27,1
1730,4301,1
3060,8,1
1615,6068,1
2920,1879,1
2659,2542,1
1331,6324,1
1331,2324,1
1331,129,1
1331,123,1
1331,132,1
1331,3239,1
1331,66,1
1331,64,1
1331,2827,1
3481,301,1
3481,2710,1
3481,205,1
3481,5168,1
3481,86,1
3481,4042,1
2452,1447,1
2659,1428,1
2659,2195,1
2659,1816,1
2659,1277,1
2659,5754,1
1399,4244,1
1399,4566,1
2452,132,1
2452,273,1
1331,3555,1
2659,2156,1
4965,636,1
1409,82,1
2659,6077,1
2659,826,1
2659,55,1
2659,25,1
2659,5502,1
2350,2649,1
2350,486,1
2350,2590,1
749,808,1
749,830,1
749,1215,1
749,6006,1
749,1797,1
749,2171,1
34,1668,1
34,273,1
34,2448,1
2350,4683,1
2350,808,1
2659,5755,1
2659,1964,1
3481,912,1
2659,570,1
1409,123,1
1409,4175,1
4965,6,1
2452,780,1
1615,5386,1
1615,1052,1
894,123,1
894,85,1
894,875,1
3600,3163,1
5013,129,1
3600,1481,1
3600,308,1
3600,4791,1
3600,4175,1
3600,1852,1
5005,314,1
2699,624,1
2699,1380,1
2699,2234,1
2699,1321,1
1078,1147,1
1078,5440,1
1078,24,1
1078,29,1
1078,4566,1
1078,7,1
1078,2324,1
894,59,1
894,49,1
894,1045,1
2602,24,1
2602,27,1
2602,2090,1
894,2827,1
894,4124,1
1615,4372,1
5005,3611,1
5005,4483,1
5005,7,1
5005,1708,1
5005,2062,1
5005,4485,1
5005,559,1
5005,1111,1
5005,4492,1
5005,272,1
5005,583,1
5005,623,1
5005,687,1
1390,4175,1
2652,24,1
2652,1969,1
2652,1147,1
936,4459,1
936,5834,1
1615,6295,1
1615,3906,1
62,132,1
62,4684,1
62,135,1
62,1481,1
5005,1336,1
1720,2732,1
1720,1035,1
1720,515,1
1720,3038,1
1720,1481,1
1016,6152,1
1016,5942,1
1016,432,1
24,57,1
24,121,1
24,2,1
24,53,1
1016,97,1
1016,2001,1
1016,6100,1
443,53,1
443,10,1
443,122,1
962,4177,1
1182,3068,1
1182,1144,1
1182,2534,1
1182,34,1
1182,2312,1
962,781,1
962,1815,1
962,1182,1
443,5695,1
962,302,1
962,773,1
962,5942,1
443,6066,1
443,283,1
443,952,1
443,5697,1
443,5701,1
443,27,1
3481,302,1
1016,132,1
1016,272,1
1016,3206,1
717,2529,1
527,7,1
1914,1102,1
1914,1282,1
1914,801,1
184,2017,1
3481,2733,1
3481,20,1
3481,1762,1
0,4566,1
0,4244,1
714,4692,1
714,4244,1
714,2556,1
879,24,1
184,624,1
4135,24,1
184,132,1
184,1570,1
184,464,1
3940,1,1
3940,49,1
3940,4175,1
1914,70,1
1914,4244,1
3665,513,1
3665,2280,1
3665,2195,1
2871,27,1
1016,1536,1
1016,1335,1
1016,2062,1
1016,1481,1
1914,1853,1
1914,5412,1
1914,3662,1
251,132,1
251,5942,1
1320,8,1
1320,132,1
1320,7,1
12,1149,1
829,2062,1
829,4421,1
829,1380,1
833,2757,1
2871,1244,1
2871,22,1
2871,3851,1
2871,5433,1
3665,1977,1
2452,6535,1
717,693,1
717,507,1
691,1332,1
2081,1652,1
2081,3635,1
2081,1926,1
799,132,1
4872,2459,1
4872,4745,1
4872,5605,1
4872,1708,1
4872,2116,1
4872,5386,1
2081,3510,1
2081,132,1
2081,2616,1
2081,4752,1
2081,104,1
2081,4445,1
2081,2732,1
691,4175,1
691,3969,1
691,123,1
256,132,1
750,135,1
750,2987,1
750,2324,1
691,64,1
750,2488,1
691,5752,1
280,1090,1
749,2,1
749,5740,1
2081,3691,1
2081,3325,1
2081,97,1
2081,3205,1
2092,3431,1
2092,5216,1
2092,2534,1
2092,1335,1
280,64,1
280,631,1
280,5695,1
280,265,1
280,1708,1
280,2017,1
280,4177,1
280,1539,1
691,132,1
717,6321,1
250,21,1
250,31,1
1847,642,1
1847,3196,1
1847,271,1
1847,4686,1
1894,2155,1
1894,104,1
1894,1380,1
3481,107,1
3481,4041,1
1720,2,1
443,5,1
443,1535,1
2886,1708,1
2886,64,1
2886,49,1
2886,55,1
2886,4175,1
2886,27,1
717,1090,1
717,3056,1
717,2691,1
717,5168,1
717,1150,1
717,4854,1
717,408,1
1847,273,1
250,6262,1
1847,2635,1
1847,1184,1
250,132,1
250,2324,1
256,1481,1
1992,2739,1
276,4093,1
276,6590,1
276,4615,1
276,2766,1
276,11,1
276,5433,1
276,2448,1
276,4165,1
750,5526,1
1992,5216,1
691,2394,1
1847,1035,1
691,1267,1
4521,2826,1
4521,132,1
1175,4177,1
1175,24,1
1847,166,1
1847,2333,1
1847,55,1
1847,3985,1
1894,132,1
695,4717,1
738,27,1
738,2017,1
5017,3387,1
5017,925,1
5017,2002,1
1422,1520,1
1422,2195,1
3044,104,1
3044,808,1
3044,5695,1
2359,2062,1
2359,2361,1
2359,2218,1
5017,5785,1
1173,1770,1
5022,6483,1
5022,1796,1
5022,1481,1
1173,25,1
1173,2155,1
1173,808,1
1173,4569,1
5022,53,1
4076,53,1
5022,2679,1
3044,132,1
5017,409,1
2399,5942,1
1672,1768,1
1672,1571,1
1672,2635,1
1672,1481,1
1307,3068,1
1307,1335,1
1307,810,1
1307,3807,1
1307,143,1
1307,4734,1
1307,2027,1
1307,132,1
2474,859,1
2474,2228,1
3044,4082,1
5017,4973,1
582,5312,1
582,4957,1
2399,5216,1
2399,2555,1
2399,65,1
2399,55,1
2399,86,1
4076,103,1
4076,5122,1
4076,708,1
390,2881,1
158,4177,1
158,2368,1
190,642,1
190,1713,1
190,49,1
5006,4560,1
1389,2324,1
1389,4175,1
1389,48,1
1389,20,1
20,132,1
20,833,1
390,2885,1
390,3975,1
390,2826,1
390,1301,1
5022,414,1
5022,211,1
2359,1953,1
1064,1989,1
2359,4441,1
2359,4175,1
2359,64,1
2359,1392,1
2359,810,1
340,951,1
340,2826,1
340,18,1
1064,53,1
1064,2221,1
1423,132,1
1064,83,1
1064,103,1
176,2813,1
176,5833,1
3742,132,1
1423,5216,1
20,143,1
388,4510,1
388,624,1
388,55,1
201,30,1
758,273,1
758,301,1
758,5830,1
758,262,1
794,621,1
794,123,1
794,143,1
794,650,1
794,132,1
698,129,1
698,3476,1
698,2826,1
698,4421,1
698,6473,1
698,585,1
698,507,1
698,6539,1
1226,6553,1
1226,5942,1
1226,4441,1
390,53,1
698,2468,1
390,90,1
582,120,1
582,53,1
1644,4175,1
1644,1149,1
1644,24,1
1644,5433,1
1644,22,1
1644,8,1
1644,1,1
1135,2555,1
1135,55,1
1135,86,1
1135,65,1
1135,5942,1
1135,6229,1
1135,2480,1
1135,27,1
1135,2017,1
1135,1456,1
1135,3983,1
1135,4501,1
1135,2353,1
1135,2324,1
1135,1068,1
582,43,1
1389,4629,1
1226,2756,1
5021,135,1
928,5103,1
928,5106,1
928,6535,1
928,1102,1
928,4566,1
928,808,1
928,5526,1
4517,4973,1
928,2732,1
928,2110,1
928,2155,1
928,1730,1
928,1288,1
928,6295,1
928,3219,1
4517,5719,1
4517,64,1
390,2884,1
390,2624,1
390,132,1
390,4734,1
928,1072,1
5021,1,1
3245,2744,1
928,2945,1
5021,1156,1
5021,2826,1
1226,2826,1
698,1596,1
3245,2155,1
582,114,1
3245,1501,1
1986,2007,1
1986,132,1
1986,6255,1
1986,1143,1
1986,1301,1
1986,840,1
1986,952,1
445,140,1
445,2236,1
445,4532,1
445,1501,1
445,3796,1
380,1794,1
380,30,1
380,140,1
4078,27,1
4078,24,1
4517,1996,1
3245,2881,1
1389,24,1
1389,123,1
1389,27,1
2661,341,1
222,4175,1
173,1969,1
663,33,1
633,132,1
633,2520,1
633,5942,1
633,2826,1
1412,5434,1
1412,5216,1
1412,11,1
1412,49,1
1412,24,1
1412,1149,1
1412,19,1
1412,2324,1
498,11,1
498,2939,1
498,5717,1
663,20,1
663,34,1
663,132,1
2287,2700,1
2661,608,1
2661,3324,1
2661,3343,1
38,1969,1
38,3426,1
38,1149,1
38,2111,1
